"Date","Site","Temp_C","SpCond_mScm","Cond_mScm","TDS_mgl","Sal_ppt","DO_percent","DO_mgL","pH","Month","Year","Season","Unfiltered_TN_ugL","Filtered_NOx_ugL","Filtered_NHx_ugL","Unfiltered_TP_ugL","Filtered_OP_ugL","TSS_mgL","fecal_coliform_colonies_per100mL"
"2021-10-14","WT1",18.9,0.2161,0.1908,140.4,0.1,90.6,8.42,6.94,10,2021,"Fall",682.666666666667,244.666666666667,39.3333333333333,72.6666666666667,10,2,28.3333333333333
"2021-10-14","P53",19.4,0.0432,0.0385,27.95,0.02,70.5,6.49,6.99,10,2021,"Fall",588,14.3333333333333,53.3333333333333,171.666666666667,13.3333333333333,25.6666666666667,460
"2021-10-14","P51",19.2,0.0567,0.0504,37.05,0.03,53.9,4.98,6.76,10,2021,"Fall",537.333333333333,21.3333333333333,39,113.666666666667,12.6666666666667,3,28.3333333333333
"2021-10-14","TV",18.6,0.3433,0.3012,222.95,0.16,100.1,9.36,6.72,10,2021,"Fall",1440,841.666666666667,26,75.3333333333333,30.3333333333333,1.33333333333333,181.666666666667
"2021-10-14","AS",17.9,0.2324,0.201,150.8,0.11,120.8,11.45,6.88,10,2021,"Fall",478.666666666667,152,2,71,25,0,128.333333333333
"2021-10-14","SP",19.5,0.1929,0.1727,125.45,0.09,84.9,7.79,7.21,10,2021,"Fall",682,282.333333333333,18.6666666666667,58.3333333333333,11.6666666666667,2,58.3333333333333
"2021-10-14","DP",20.7,0.0936,0.0859,61.1,0.04,80.8,7.25,7.25,10,2021,"Fall",643.333333333333,143.333333333333,73.6666666666667,125,8.33333333333333,23,230
"2021-10-14","UP",20.3,0.0823,0.0749,53.3,0.04,85.8,7.75,7,10,2021,"Fall",667.333333333333,207,123.333333333333,85,14.6666666666667,3,190
"2021-10-14","P3D",18.5,0.4637,0.4061,301.6,0.22,106.4,9.96,6.86,10,2021,"Fall",5387.66666666667,3442.33333333333,17.3333333333333,67.3333333333333,32,1,280
"2021-10-14","CP3",20,0.1223,0.1105,79.3,0.06,109,9.91,7.38,10,2021,"Fall",836,332,109.666666666667,83,22.3333333333333,3.66666666666667,735
"2021-10-14","CP1",20.2,0.3131,0.2846,203.45,0.15,109.9,9.94,7.27,10,2021,"Fall",1691.33333333333,1155.66666666667,23,145,116.666666666667,0.333333333333333,230
"2021-10-14","CP2",19.2,0.4544,0.4041,295.1,0.22,75.6,6.97,6.98,10,2021,"Fall",247.333333333333,39,43.3333333333333,18.6666666666667,2.66666666666667,3.66666666666667,231.666666666667
"2021-11-04","WT5",12.8,0.1955,0.1501,127.4,0.09,59.2,6.26,4.96,11,2021,"Fall",706.666666666667,252.333333333333,48.3333333333333,71.6666666666667,6,5,45
"2021-11-04","WT3",11.5,0.1033,0.0767,66.95,0.05,17.3,1.88,5.47,11,2021,"Fall",458.666666666667,8,6.66666666666667,115.333333333333,5.33333333333333,12,28.3333333333333
"2021-11-04","AN5",9.3,0.1284,0.0899,83.2,0.06,24.4,2.8,5.47,11,2021,"Fall",1041.33333333333,4.33333333333333,3,361,25,53.6666666666667,170
"2021-11-04","WT4",10.9,0.2381,0.1741,154.7,0.11,47.8,5.28,5.87,11,2021,"Fall",1011,559.666666666667,12.6666666666667,46,4.33333333333333,0.666666666666667,661.666666666667
"2021-11-04","AN4",9.6,0.1146,0.0809,74.75,0.05,30.2,3.43,6.19,11,2021,"Fall",612.333333333333,0,2.66666666666667,257,43,32.3333333333333,170
"2021-11-04","AN2",11.7,0.0927,0.0691,60.45,0.04,19.1,2.07,6.34,11,2021,"Fall",498,4,0.666666666666667,170.333333333333,19.3333333333333,7.66666666666667,46.6666666666667
"2021-11-04","AN0",10.8,0.1862,0.1358,120.9,0.09,29.7,3.28,6.38,11,2021,"Fall",354.666666666667,3,0,62.6666666666667,7.66666666666667,1,48.3333333333333
"2021-11-04","WT1",11.5,0.2065,0.1532,133.9,0.1,62.4,6.8,6.54,11,2021,"Fall",402.666666666667,95.6666666666667,18,49,5,1.33333333333333,18.3333333333333
"2021-11-04","P53",12,0.0394,0.0296,25.35,0.02,52.6,5.67,6.74,11,2021,"Fall",755.666666666667,7.33333333333333,2,187.666666666667,12.3333333333333,22.3333333333333,13.3333333333333
"2021-11-04","P51",11.9,0.062,0.0465,40.3,0.03,17,1.84,6.54,11,2021,"Fall",397.333333333333,11,1.66666666666667,71.6666666666667,8,0.333333333333333,18.3333333333333
"2021-11-04","TV",11.5,0.3593,0.2665,233.35,0.17,64,6.97,6.49,11,2021,"Fall",1238.66666666667,776,22,71,26.3333333333333,0.666666666666667,321.666666666667
"2021-11-04","AS",10.6,0.2057,0.149,133.9,0.1,72.9,8.12,6.85,11,2021,"Fall",229,44.3333333333333,2,37.3333333333333,10.3333333333333,0,95
"2021-11-04","SP",13,0.209,0.1613,135.85,0.1,48.4,5.09,7.01,11,2021,"Fall",551.666666666667,259.333333333333,18,50.6666666666667,10.6666666666667,1.66666666666667,61.6666666666667
"2021-11-04","DP",13.8,0.0795,0.0625,51.35,0.04,38.2,3.95,7.13,11,2021,"Fall",560,144,63.6666666666667,108,9,12,270
"2021-11-04","UP",14.5,0.0936,0.0748,61.1,0.04,19,1.94,6.92,11,2021,"Fall",608,227.666666666667,72,81,20.3333333333333,0,61.6666666666667
"2021-11-04","P3D",12.2,0.4159,0.3143,270.4,0.2,75.2,8.05,6.8,11,2021,"Fall",4870.33333333333,3328.66666666667,16.3333333333333,51,21.3333333333333,0.666666666666667,56.6666666666667
"2021-11-04","CP3",13.2,0.1149,0.089,74.75,0.05,82.9,8.69,7.21,11,2021,"Fall",841.333333333333,404.333333333333,92.6666666666667,71.3333333333333,19.3333333333333,1.33333333333333,18.3333333333333
"2021-11-04","CP1",13.5,0.3696,0.2885,239.85,0.18,78.8,8.2,6.99,11,2021,"Fall",1451.66666666667,948,100,201.333333333333,163.666666666667,1.33333333333333,215
"2021-11-04","CP2",13.9,0.4154,0.3273,269.75,0.2,34.6,3.57,7.02,11,2021,"Fall",205.666666666667,26,25.3333333333333,18.3333333333333,2.33333333333333,10.3333333333333,170
"2021-12-07","WT5",8.9,0.3282,0.2273,213.2,0.16,59.8,6.93,8.55,12,2021,"Winter",831.333333333333,212.333333333333,56.6666666666667,113.333333333333,11,4.33333333333333,15
"2021-12-07","WT3",8.3,0.2192,0.1492,142.35,0.1,20,2.35,7.98,12,2021,"Winter",1040,0,2.33333333333333,240,9,19.3333333333333,11.6666666666667
"2021-12-07","WT4",9.4,0.5615,0.3937,365.3,0.27,42.3,4.85,7.56,12,2021,"Winter",1580.66666666667,632,59.6666666666667,104.666666666667,6.66666666666667,2.66666666666667,8.33333333333333
"2021-12-07","AN4",8,0.222,0.15,144.3,0.11,22.4,2.65,7.5,12,2021,"Winter",1193.33333333333,6,10.6666666666667,501,28,35,285
"2021-12-07","AN2",7.6,0.1717,0.1146,111.8,0.08,24,2.87,7.35,12,2021,"Winter",1066.33333333333,5.33333333333333,6.33333333333333,293.666666666667,22,6.33333333333333,75
"2021-12-07","AN0",8.9,0.4017,0.2784,261.3,0.19,22.1,2.55,7.18,12,2021,"Winter",562.666666666667,16.6666666666667,19.3333333333333,134.333333333333,19,7,10
"2021-12-07","WT1",9,0.3789,0.2632,246.35,0.18,61.5,7.09,7.29,12,2021,"Winter",682.333333333333,109.333333333333,66.3333333333333,88,8.33333333333333,6,31.6666666666667
"2021-12-07","P53",8.2,0.0739,0.0501,48.1,0.03,64.6,7.62,7.49,12,2021,"Winter",1544.66666666667,19,8,369.333333333333,26.6666666666667,18.3333333333333,1.66666666666667
"2021-12-07","P51",10.1,0.0819,0.0586,53.3,0.04,18.4,2.07,7.25,12,2021,"Winter",1007,9.33333333333333,11.6666666666667,154.666666666667,23.3333333333333,4.66666666666667,168.333333333333
"2021-12-07","TV",10.3,0.3649,0.2628,237.25,0.18,43.1,4.82,7.15,12,2021,"Winter",557.333333333333,280,17.6666666666667,75.3333333333333,20.6666666666667,0.666666666666667,55
"2021-12-07","AS",8.8,0.4007,0.2775,261.3,0.19,74.4,8.63,7.21,12,2021,"Winter",500.666666666667,92,0,77,18.6666666666667,0,6.66666666666667
"2021-12-07","SP",9.2,0.3113,0.2172,202.15,0.15,73.5,8.45,7.45,12,2021,"Winter",427.333333333333,164,16.3333333333333,56.6666666666667,14.3333333333333,2.33333333333333,48.3333333333333
"2021-12-07","DP",9.9,0.1404,0.0998,91,0.07,69.4,7.85,7.64,12,2021,"Winter",440.666666666667,54.6666666666667,1,74.6666666666667,6,8,6.66666666666667
"2021-12-07","UP",9.2,0.1746,0.1218,113.75,0.08,26.6,3.06,7.58,12,2021,"Winter",433,27.3333333333333,69.3333333333333,127.666666666667,27,1.33333333333333,1.66666666666667
"2021-12-07","P3D",10,0.4622,0.3302,300.3,0.22,61.5,6.93,7.24,12,2021,"Winter",3132.66666666667,2268.33333333333,25.6666666666667,33.3333333333333,11.3333333333333,0.333333333333333,28.3333333333333
"2021-12-07","CP3",9.5,0.178,0.1252,115.7,0.08,99.4,11.36,7.77,12,2021,"Winter",811,349.333333333333,98.3333333333333,52,12,1,1.66666666666667
"2021-12-07","CP1",13.2,0.5219,0.4043,339.3,0.25,75.1,7.86,7.58,12,2021,"Winter",837.333333333333,572.666666666667,12.3333333333333,185,139.333333333333,0.666666666666667,28.3333333333333
"2021-12-07","CP2",10.7,0.4708,0.6425,306.15,0.23,35.8,3.97,7.32,12,2021,"Winter",193.333333333333,27,17.6666666666667,29.3333333333333,1.66666666666667,20.3333333333333,33.3333333333333
"2022-01-19","WT5",4.6,0.3172,0.1938,206.05,0.15,91.1,11.74,8.62,1,2022,"Winter",1007.33333333333,551.333333333333,76.3333333333333,68.3333333333333,9.66666666666667,0,601.666666666667
"2022-01-19","WT3",2.6,0.1355,0.0776,87.75,0.06,80.6,10.96,8.48,1,2022,"Winter",837,399,20,50.3333333333333,5,1.33333333333333,126.666666666667
"2022-01-19","AN5",2.9,0.1408,0.0814,91.65,0.07,74.8,10.09,8.05,1,2022,"Winter",607.666666666667,260.333333333333,10.6666666666667,40,7.66666666666667,1,120
"2022-01-19","WT4",3.6,0.3345,0.1979,217.75,0.16,80.3,10.62,7.94,1,2022,"Winter",1130,676.333333333333,118,62,6.33333333333333,0.333333333333333,480
"2022-01-19","AN4",3.2,0.1607,0.0939,104.65,0.08,83.5,11.17,8.03,1,2022,"Winter",897.333333333333,457,26.3333333333333,52,5.33333333333333,2,190
"2022-01-19","AN2",3.8,0.1677,0.0996,109.2,0.08,76.9,10.14,7.94,1,2022,"Winter",887.666666666667,448.333333333333,37,52.3333333333333,5.33333333333333,4.33333333333333,210
"2022-01-19","AN0",3.7,0.3216,0.1907,209.3,0.15,83.2,10.98,7.7,1,2022,"Winter",1027.66666666667,562.333333333333,67.3333333333333,46.6666666666667,6.66666666666667,2.33333333333333,355
"2022-01-19","WT1",3.7,0.3423,0.2028,222.3,0.16,93.9,12.41,7.74,1,2022,"Winter",1224.66666666667,664.333333333333,195.666666666667,77,7,0.666666666666667,423.333333333333
"2022-01-19","P53",3.2,0.2293,0.1338,148.85,0.11,70.2,9.4,7.93,1,2022,"Winter",488.333333333333,173.333333333333,46,38,5.66666666666667,2.66666666666667,475
"2022-01-19","P51",7.1,0.3481,2.29,2262,1.83,56.5,6.76,7.35,1,2022,"Winter",395,82,43.3333333333333,95.3333333333333,13,8,76.6666666666667
"2022-01-19","TV",6.1,0.4382,0.2798,284.7,0.21,82.3,10.21,7.88,1,2022,"Winter",1196.66666666667,835,19.3333333333333,70.3333333333333,21.3333333333333,1,211.666666666667
"2022-01-19","AS",3.4,0.3267,0.1921,212.55,0.16,99.2,13.18,7.74,1,2022,"Winter",1536.66666666667,818.666666666667,342.333333333333,88,19,1.33333333333333,1848.33333333333
"2022-01-19","SP",4.9,0.3373,0.2077,219.05,0.16,83.6,10.59,7.69,1,2022,"Winter",632.666666666667,311,12.3333333333333,65,14.6666666666667,0.666666666666667,33.3333333333333
"2022-01-19","DP",5.4,0.472,0.2957,306.8,0.23,75.3,9.49,7.77,1,2022,"Winter",581.666666666667,231,12.6666666666667,86,13.6666666666667,2.33333333333333,216.666666666667
"2022-01-19","UP",5.7,0.6528,0.4127,424.45,0.32,68.1,8.52,7.67,1,2022,"Winter",610,289,28.6666666666667,59.6666666666667,15,2.66666666666667,365
"2022-01-19","P3D",7.8,0.3711,0.2493,241.15,0.18,83.2,9.89,7.75,1,2022,"Winter",2386.33333333333,1933.66666666667,17,54,22,0,113.333333333333
"2022-01-19","CP3",5.7,0.2874,0.1815,186.55,0.14,101.3,12.7,7.84,1,2022,"Winter",733,395.666666666667,89.3333333333333,66.6666666666667,16.3333333333333,0,158.333333333333
"2022-01-19","CP1",11.1,0.5267,0.3868,342.55,0.26,85,9.34,7.62,1,2022,"Winter",1960.33333333333,1556,54.6666666666667,125.333333333333,76.3333333333333,0,0
"2022-01-19","CP2",7.7,0.479,0.321,311.35,0.23,84.8,10.1,7.48,1,2022,"Winter",499.666666666667,321.666666666667,7.66666666666667,17,2.33333333333333,6.33333333333333,853.333333333333
"2022-02-16","WT5",6.3,0.4822,0.3104,313.3,0.23,81.4,10.03,7.56,2,2022,"Winter",750.333333333333,391.333333333333,84,70.6666666666667,3.66666666666667,5.33333333333333,31.6666666666667
"2022-02-16","WT3",4.2,0.2635,0.1588,171.6,0.13,86.4,11.26,7.62,2,2022,"Winter",355,65.3333333333333,17.6666666666667,38.3333333333333,2.33333333333333,3.33333333333333,273.333333333333
"2022-02-16","AN5",3.9,0.2569,0.1531,167.058,0.12,54.9,7.22,7.54,2,2022,"Winter",336.333333333333,22.3333333333333,9.33333333333333,49,3.33333333333333,4,55
"2022-02-16","WT4",4.8,0.5211,0.3203,338.65,0.25,88,11.27,7.45,2,2022,"Winter",1012,462,283.666666666667,64.6666666666667,4,1.66666666666667,93.3333333333333
"2022-02-16","AN4",4.6,0.2983,0.182,193.7,0.14,89.6,11.56,7.59,2,2022,"Winter",464.333333333333,89.6666666666667,37,44,3.66666666666667,3,268.333333333333
"2022-02-16","AN2",5.3,0.3106,0.1935,202.15,0.15,85.4,10.82,7.55,2,2022,"Winter",488,83.3333333333333,83,50,2.66666666666667,5.33333333333333,256.666666666667
"2022-02-16","AN0",3.8,0.4953,0.2945,321.75,0.24,99,13.03,7.47,2,2022,"Winter",557,241,64.6666666666667,19,3,1.33333333333333,61.6666666666667
"2022-02-16","WT1",4.7,0.5626,0.3449,365.95,0.27,100.5,12.9,7.43,2,2022,"Winter",1222.66666666667,409.666666666667,566,77,5,2.66666666666667,80
"2022-02-16","P53",6.6,1.354,0.878,877.5,0.68,71.5,8.73,7.39,2,2022,"Winter",574,29.6666666666667,142.333333333333,61.6666666666667,1.66666666666667,4.66666666666667,0
"2022-02-16","P51",6.4,1.618,1.043,1053,0.82,45.7,5.6,7.47,2,2022,"Winter",636.333333333333,17.6666666666667,1.66666666666667,91.6666666666667,3,3.66666666666667,3.33333333333333
"2022-02-16","TV",8.3,0.5015,0.3419,326.3,0.24,85.9,10.07,7.6,2,2022,"Winter",1236,809.666666666667,35.6666666666667,44,10,0.666666666666667,53.3333333333333
"2022-02-16","AS",4.4,0.4763,0.2886,309.4,0.23,112.8,14.63,7.59,2,2022,"Winter",1822,396.333333333333,890,61.5,12.3333333333333,1,685
"2022-02-16","SP",6.8,0.793,0.518,513.5,0.39,127.9,15.55,7.58,2,2022,"Winter",467,69,0,58.6666666666667,3,3.33333333333333,40
"2022-02-16","DP",7.4,0.909,0.603,591.5,0.45,110.3,13.22,7.68,2,2022,"Winter",409.666666666667,14.3333333333333,0,70,2.66666666666667,7.33333333333333,11.6666666666667
"2022-02-16","UP",8,1.059,0.715,689,0.53,99.4,11.74,7.63,2,2022,"Winter",593,231,0,38.6666666666667,2.33333333333333,2,23.3333333333333
"2022-02-16","P3D",7.9,0.472,0.3177,306.8,0.23,109.2,12.94,7.72,2,2022,"Winter",3261.66666666667,2519,14.6666666666667,58.6666666666667,28,0.666666666666667,41.6666666666667
"2022-02-16","CP3",7.9,0.4846,0.3267,315.25,0.23,135,15.98,7.87,2,2022,"Winter",584,225.333333333333,3.33333333333333,41.3333333333333,5.33333333333333,0.333333333333333,5
"2022-02-16","CP1",11.8,0.4927,0.3688,320.45,0.24,100.4,10.84,7.91,2,2022,"Winter",1816.33333333333,1359.33333333333,24,130.666666666667,85,0,18.3333333333333
"2022-02-16","CP2",8.5,0.764,0.523,494,0.38,71.8,8.38,7.41,2,2022,"Winter",381.333333333333,217.333333333333,12.3333333333333,12.3333333333333,3,19.3333333333333,40
"2022-03-29","WT5",11.8,0.2732,0.2043,177.45,0.13,59.2,6.4,7.93,3,2022,"Spring",621,142,38.6666666666667,106.666666666667,12.6666666666667,4.33333333333333,120
"2022-03-29","WT3",6.6,0.2354,0.1528,152.75,0.11,35.5,4.34,7.54,3,2022,"Spring",474,21,9.33333333333333,48,5,3.33333333333333,40
"2022-03-29","WT4",9.7,0.3013,0.2136,195.65,0.14,62.8,7.13,7.45,3,2022,"Spring",605.333333333333,191.666666666667,5.66666666666667,74,6.33333333333333,1,51.6666666666667
"2022-03-29","AN4",8.3,0.2722,0.1855,176.8,0.13,52,6.1,7.53,3,2022,"Spring",489.666666666667,28.3333333333333,20,50,4,2.33333333333333,95
"2022-03-29","AN2",8.4,0.2841,0.1942,184.6,0.14,42.1,5,7.4,3,2022,"Spring",557.666666666667,30,83.6666666666667,75.3333333333333,3.33333333333333,6.66666666666667,33.3333333333333
"2022-03-29","AN0",6.4,0.4798,0.3089,312,0.23,61.7,7.6,7.22,3,2022,"Spring",452,108.666666666667,26.6666666666667,24.6666666666667,2,0.666666666666667,38.3333333333333
"2022-03-29","WT1",8.7,0.3228,0.2221,209.95,0.15,71.8,8.35,7.28,3,2022,"Spring",519,94.3333333333333,37.3333333333333,65.6666666666667,6.33333333333333,0.333333333333333,63.3333333333333
"2022-03-29","P53",10.5,0.1316,0.0952,85.8,0.06,40.8,4.55,7.6,3,2022,"Spring",659.666666666667,12,1.66666666666667,241,60,9.33333333333333,16.6666666666667
"2022-03-29","P51",8.7,0.2958,0.204,192.4,0.14,10.6,1.23,7.26,3,2022,"Spring",1000.66666666667,11.6666666666667,0.333333333333333,147,4,11.3333333333333,183.333333333333
"2022-03-29","TV",7.4,0.571,0.3792,371.15,0.28,67,8.04,7.14,3,2022,"Spring",1234.33333333333,845.333333333333,60,40.3333333333333,5.33333333333333,0.666666666666667,40
"2022-03-29","AS",6.6,0.3555,0.2302,231.4,0.17,88.5,10.85,7.32,3,2022,"Spring",352,86.6666666666667,5.33333333333333,35.3333333333333,4.33333333333333,0,115
"2022-03-29","SP",10.8,0.3596,0.2619,234,0.17,48.7,5.39,7.41,3,2022,"Spring",745,226.333333333333,107.666666666667,83.3333333333333,10.3333333333333,3.33333333333333,95
"2022-03-29","DP",11,0.2432,0.1781,157.95,0.12,67.9,7.48,7.45,3,2022,"Spring",689,134.333333333333,7.33333333333333,92.3333333333333,4,14.6666666666667,21.6666666666667
"2022-03-29","P3D",8.1,0.4346,0.2944,282.75,0.21,75.2,8.87,7.35,3,2022,"Spring",2882.33333333333,2258.66666666667,32.6666666666667,42.6666666666667,16.3333333333333,0,180
"2022-03-29","CP3",12.1,0.2609,0.1967,169.55,0.12,89.6,9.62,7.6,3,2022,"Spring",727,219.333333333333,98,55,10.3333333333333,0,0
"2022-03-29","CP1",9,1.003,0.696,650,0.5,86.5,9.98,7.36,3,2022,"Spring",1523.66666666667,1184,24.3333333333333,111.333333333333,64.6666666666667,0,421.666666666667
"2022-03-29","CP2",9.3,0.5717,0.3998,371.8,0.28,64,7.34,7.33,3,2022,"Spring",450,221,16.3333333333333,10.6666666666667,2.33333333333333,3,106.666666666667
"2022-04-21","WT5",13.7,0.2134,0.1672,138.45,0.1,51.5,5.34,7.5,4,2022,"Spring",927,312,63.3333333333333,121,12.3333333333333,15.3333333333333,480
"2022-04-21","WT3",11,0.1488,0.1091,96.85,0.07,47.9,5.28,7.2,4,2022,"Spring",729,176.666666666667,18.6666666666667,74,8,13,958.333333333333
"2022-04-21","AN5",10.5,0.2312,0.1672,150.15,0.11,25.2,2.81,6.93,4,2022,"Spring",540.333333333333,17.3333333333333,133.666666666667,148.333333333333,19.3333333333333,36.3333333333333,256.666666666667
"2022-04-21","WT4",11.8,0.2688,0.2013,174.85,0.13,47.9,5.17,7.05,4,2022,"Spring",874,325.666666666667,89,82.3333333333333,8.66666666666667,9,483.333333333333
"2022-04-21","AN4",11.1,0.1628,0.1195,105.95,0.06,50.6,5.56,7.13,4,2022,"Spring",793.666666666667,210.333333333333,32.3333333333333,77.3333333333333,10.3333333333333,15,415
"2022-04-21","AN2",10.6,0.1813,0.1313,117.65,0.09,52.6,5.85,7.05,4,2022,"Spring",785,223,51.3333333333333,75.3333333333333,8,17,375
"2022-04-21","AN0",10.2,0.43,0.3087,279.5,0.21,61.3,6.87,6.96,4,2022,"Spring",494,125.333333333333,28.3333333333333,52.3333333333333,6,3.66666666666667,361.666666666667
"2022-04-21","WT1",12.2,0.278,0.2103,180.7,0.13,61.6,6.6,7.27,4,2022,"Spring",771,303.666666666667,71.3333333333333,76,8.66666666666667,6.33333333333333,373.333333333333
"2022-04-21","P53",13.9,0.0656,0.0518,42.9,0.03,26.3,2.71,7.18,4,2022,"Spring",647,29.3333333333333,32.6666666666667,160.666666666667,34.3333333333333,10.6666666666667,541.666666666667
"2022-04-21","P51",12.7,0.1229,0.0941,79.95,0.06,10.5,1.09,7.11,4,2022,"Spring",863.333333333333,0,2.66666666666667,154.666666666667,29.3333333333333,5,125
"2022-04-21","TV",15.3,0.3097,0.2522,201.5,0.15,53.2,5.33,7.15,4,2022,"Spring",971.666666666667,655,57.3333333333333,67.6666666666667,17.6666666666667,3.66666666666667,353.333333333333
"2022-04-21","AS",10.8,0.2984,0.2173,193.7,0.14,78.9,8.74,7.12,4,2022,"Spring",733.666666666667,348,41,52,9,2.66666666666667,2085
"2022-04-21","SP",14.1,0.2589,0.2049,168.35,0.12,42.3,4.35,7.3,4,2022,"Spring",706.333333333333,176,62.3333333333333,125.333333333333,24.3333333333333,9,445
"2022-04-21","DP",14.5,0.2011,0.1608,130.65,0.1,25.1,2.56,7.34,4,2022,"Spring",708.333333333333,95.6666666666667,105.666666666667,170,23.6666666666667,20.3333333333333,560
"2022-04-21","UP",13.5,0.167,0.1304,108.55,0.08,20.3,2.11,7.23,4,2022,"Spring",733.666666666667,149,13.3333333333333,115.666666666667,9,8.33333333333333,9999
"2022-04-21","P3D",12.4,0.4036,0.3064,262.6,0.19,58.6,6.25,7.06,4,2022,"Spring",2483.33333333333,2132.33333333333,40,49.3333333333333,23,3.33333333333333,481.666666666667
"2022-04-21","CP3",14.5,0.2258,0.1806,146.9,0.11,87,8.86,7.45,4,2022,"Spring",593,73.3333333333333,73.3333333333333,130,4,10,843.333333333333
"2022-04-21","CP1",14.3,0.4245,0.3377,276.25,0.21,77.8,7.95,7.31,4,2022,"Spring",1391.66666666667,1186.66666666667,1.66666666666667,108.666666666667,53,9.66666666666667,7044.33333333333
"2022-04-21","CP2",12.3,0.524,0.3969,340.6,0.25,58,6.2,7.21,4,2022,"Spring",331,145,23.3333333333333,20.3333333333333,3,6.33333333333333,215
"2022-05-23","WT5",24,0.2892,0.2835,187.85,0.14,38.9,3.27,7.25,5,2022,"Spring",1210.33333333333,637.333333333333,188,120.333333333333,25.3333333333333,7.33333333333333,881.666666666667
"2022-05-23","WT3",20.9,0.2638,0.2431,171.6,0.13,24.8,2.21,7.08,5,2022,"Spring",1185,62.6666666666667,449,135,46,5,246.666666666667
"2022-05-23","WT4",21.2,0.3789,0.3583,245.7,0.18,4.8,0.43,7.02,5,2022,"Spring",3512.33333333333,3384.33333333333,185.333333333333,151.666666666667,13,3.33333333333333,1556.66666666667
"2022-05-23","AN4",20.4,0.2489,0.227,161.85,0.12,9.6,0.86,7,5,2022,"Spring",1495.66666666667,18.3333333333333,661,442,115,18,926.666666666667
"2022-05-23","AN2",21,0.2042,0.1884,132.6,0.1,6.8,0.6,7.01,5,2022,"Spring",1175.66666666667,23,492.666666666667,208.333333333333,61,15,938.333333333333
"2022-05-23","AN0",18.8,0.379,0.3343,246.35,0.18,6.2,0.57,6.7,5,2022,"Spring",945.333333333333,16.3333333333333,227.666666666667,257.666666666667,78,11.3333333333333,1210
"2022-05-23","WT1",21.8,0.2555,0.2397,165.75,0.12,19.5,1.71,7.18,5,2022,"Spring",795.333333333333,184,169.666666666667,138,46.6666666666667,13,996.666666666667
"2022-05-23","P53",25.4,0.1,0.1008,65,0.05,27.3,2.24,6.55,5,2022,"Spring",1261,13.6666666666667,11.6666666666667,440.666666666667,22.6666666666667,58.3333333333333,511.666666666667
"2022-05-23","P51",24,0.1085,0.1064,70.2,0.05,4.1,0.35,6.47,5,2022,"Spring",1193.33333333333,21,312.333333333333,187.333333333333,39.3333333333333,10.3333333333333,1601.66666666667
